Sub,One,Two,Three,Four
subject_37,0.35383570222531,0.71362769233609,0.72818158164509,0.69741445978888
subject_37,0.3723464018229,0.74832282869711,0.74332950024468,0.67134260870658
subject_37,0.3499536143151,0.74399721369177,0.74774459280388,0.71967320057421
subject_37,0.32659046261091,0.70986295317562,0.74385369212574,0.73715058282713
subject_37,0.31464322529779,0.70612110522673,0.73369730294076,0.74789033006855
subject_37,0.30550710522943,0.70316262255602,0.74903959383479,0.71633108992105
subject_37,0.34309095912816,0.73062353807044,0.74730745678788,0.70653461928067
subject_37,0.35401368724659,0.72029960085672,0.71953507576705,0.71132010709903
subject_37,0.35726365323556,0.74702843977045,0.70980564094542,0.70743243809815
subject_37,0.35694542859573,0.74570303098544,0.70341105978645,0.7116720300085
subject_37,0.35385614330973,0.72113950156949,0.73535515553312,0.71771727165243
subject_37,0.38181584213394,0.69810452181757,0.72636383168227,0.68686404506672
subject_37,0.4151199622093,0.71180448069317,0.74195855296541,0.68100190407143
subject_37,0.42886465076821,0.70221145389391,0.72590408858918,0.6735887018782
subject_37,0.45453185754528,0.72146778979298,0.72670844790322,0.68268735752847
subject_37,0.47194416788002,0.72344955559918,0.72151173019386,0.67147707474206
subject_37,0.47334350920155,0.70327536663476,0.71866660477487,0.65840411599263
subject_37,0.45032814282702,0.69984675718601,0.71070243611021,0.66340260343259
subject_37,0.43185691217885,0.68409139789604,0.71511752866942,0.68621459671804
subject_37,0.46016377796195,0.6960101840953,0.72164480553465,0.71162747350679
subject_37,0.47217350783914,0.6963820397276,0.69038834790877,0.71444145512385
subject_37,0.4618979029908,0.70104930191731,0.73798720271786,0.73369779102292
subject_37,0.49121189533395,0.74279968144811,0.74827980985107,0.7198789648081
subject_37,0.47673997907074,0.74096456335695,0.73392060389002,0.74757377254925
subject_37,0.46132041101006,0.72831367983588,0.74269905944781,0.72991504033143
subject_37,0.46860304397709,0.73268270910902,0.74086394135665,0.69873853340083
subject_37,0.4632423890976,0.73002927148407,0.73135984143871,0.6806619416107
subject_37,0.52653643330856,0.73968337271134,0.74211199655319,0.72268896206855
subject_37,0.54798888885991,0.72931292894578,0.74638327383401,0.68713035137779
subject_37,0.52863225074367,0.71325846456955,0.7362622516727,0.71592730076519
subject_37,0.50684025064754,0.71202317678611,0.72258796860801,0.71100996702413
subject_37,0.52433590883374,0.72255772160559,0.69913973599398,0.68861717951633
subject_37,0.53039357243298,0.71325525866318,0.66241605697424,0.61148442800043
subject_37,0.53720674841135,0.72328331891948,0.68062558143626,0.62625429972666
subject_37,0.53969341329787,0.72609730053654,0.74323410964143,0.6332148429956
subject_37,0.53906434804415,0.73762526295548,0.74036581357157,0.62137546794184
subject_37,0.50653414093163,0.70811397694176,0.72672301954493,0.63333105786608
subject_37,0.465667240529,0.74620596927009,0.74964315631842,0.6503352453618
subject_37,0.51146584272213,0.72536851375573,0.72760956356724,0.64723103498687
subject_37,0.56766681867267,0.72043025019826,0.70765328044131,0.63287889632825
subject_37,0.58497417931039,0.67030812870977,0.73357934251131,0.67343066820297
subject_37,0.55003946060689,0.66734156874204,0.71099537619409,0.66148343088985
subject_37,0.54090334053853,0.68036294886711,0.72064947742135,0.649953379625
subject_37,0.53045210253354,0.70108877190625,0.69736278333492,0.67723787456719
subject_37,0.50481402716755,0.70811345058618,0.70288937815595,0.68798551546125
subject_37,0.50292533274933,0.71735640266163,0.69135932689111,0.68433951513803
subject_37,0.51471081785112,0.73676116875262,0.72333177547176,0.70213910139693
subject_37,0.52603009096539,0.73960500711073,0.73333671730687,0.71091755695471
subject_37,0.5158737017804,0.7389797338576,0.73412552648009,0.71458755589689
subject_37,0.49001596105284,0.74579290983598,0.7352999568623,0.69113932328286
subject_37,0.47123689512553,0.68824956939768,0.74396866315174,0.73050096257085
subject_37,0.46750093231915,0.74470008704558,0.7324386118869,0.72530424486149
subject_37,0.49288414529451,0.7147481410797,0.71419173056416,0.74771436818677
subject_37,0.53392826825156,0.737445139206,0.72135839226498,0.73798679339674
subject_37,0.54694964837663,0.71422300738605,0.73609119298113,0.71617764410063
subject_37,0.56452464325795,0.69282914000683,0.70523796639542,0.6959445236936
subject_37,0.52032872698794,0.73679681282011,0.7121154128281,0.70436945601537
subject_37,0.49966812006778,0.73558273612374,0.69904245407867,0.69477642921611
subject_37,0.53346812882757,0.67382086746001,0.73867548324771,0.72998013870544
subject_37,0.49727693186444,0.67658872315015,0.72325591518703,0.74303462899744
subject_37,0.48664083114568,0.6714315168842,0.73203437074482,0.69601025730388
subject_37,0.48368234847497,0.67839206015313,0.73733839897029,0.67886501323742
subject_37,0.47783691027741,0.702979345264,0.72223310670743,0.67857773920007
subject_37,0.45152975949337,0.67025360771753,0.68029592968512,0.65445428628019
subject_37,0.46502229323737,0.69563682069289,0.6677921808654,0.62307164736049
subject_37,0.46534139731258,0.69592534687753,0.69317539384076,0.6188606856622
subject_37,0.49618744757025,0.69327190925258,0.67222904788923,0.61144292008397
subject_38,0.6,0.4,0.25,0.75
subject_38,0.5845384924933,0.37381995339,0.27006703165624,0.72473542245424
subject_38,0.59057463266037,0.34009493040132,0.25130464138868,0.72729236533621
subject_38,0.61288684695102,0.33973143192169,0.26594644955004,0.68870102469805
subject_38,0.64534818647628,0.36565767812543,0.28569662552821,0.74776042973496
subject_38,0.65414487736746,0.33464189570299,0.28592591814843,0.74622447230206
subject_38,0.68279860080601,0.3018025785629,0.36136641963923,0.74053037499947
subject_38,0.66898264853531,0.32207100916169,0.37804824770891,0.72722645858427
subject_38,0.66254147166273,0.32030648367866,0.37698615858526,0.70514914917859
subject_38,0.62600701268215,0.29962751920307,0.40793900709955,0.65551278124176
subject_38,0.59084391905668,0.30396438912347,0.44451957678316,0.66600557017208
subject_38,0.59292327314539,0.32693572849787,0.44503817714347,0.63669721483361
subject_38,0.55827361842697,0.32167811482613,0.41865583627001,0.63453103712206
subject_38,0.55262006963724,0.34879127970568,0.43106401693073,0.573084618897
subject_38,0.54661669440589,0.36066322713904,0.45223602354651,0.57029537757512
subject_38,0.54619245609662,0.37314017793032,0.45214494567778,0.5247711054757
subject_38,0.55066899980789,0.36763161965812,0.47445715996844,0.54115548134823
subject_38,0.56564442066235,0.37969526714167,0.46236859821274,0.54387033723698
subject_38,0.56772377475106,0.41744567009974,0.47351624205769,0.53792928309575
subject_38,0.51808740681423,0.3730045319362,0.47904695133006,0.56888213161003
subject_38,0.51840431434742,0.33965884784452,0.50471131926822,0.56879105374131
subject_38,0.55710395703837,0.33923460953524,0.43853660393474,0.54146571026765
subject_38,0.52944121881415,0.31285226866179,0.39497206341391,0.54612350743386
subject_38,0.5347991610279,0.31944015194113,0.38404606640724,0.60977681976323
subject_38,0.55324402669681,0.32864785773661,0.41292572141935,0.60978084392981
subject_38,0.75,0.25,0.6,0.4
subject_38,0.69393486519158,0.25440807285311,0.59453675208955,0.36851649383717
subject_38,0.73348539237945,0.25260256117574,0.55937365846407,0.39761603718721
subject_38,0.7313192146679,0.26059189713641,0.49707505173511,0.40407046281602
subject_38,0.73691501490534,0.28306093408707,0.51538939400525,0.43980938089852
subject_38,0.70028775761705,0.2506640889016,0.50224122849801,0.4522863316898
subject_38,0.65404881125684,0.26043092192682,0.5041614947618,0.46550275603362
subject_38,0.67226286285154,0.26000668361754,0.49518428410373,0.46618996608757
subject_38,0.67627006551641,0.2593322927868,0.51156219122094,0.54417191504604
subject_38,0.63912766614445,0.25188994668262,0.4608424457026,0.5639220910242
subject_38,0.61109206818981,0.26757711349924,0.42186634001748,0.59827884891535
subject_38,0.61156838041812,0.27262936190268,0.44247486119311,0.55383771075181
subject_38,0.59854017077997,0.2806783159379,0.42990285157441,0.54062177955468
subject_38,0.61041211821332,0.25138858676002,0.45051137275004,0.55999836856673
subject_38,0.62962624832232,0.28712750484252,0.43035459788246,0.61768942190238
subject_38,0.64280912453836,0.25943463520256,0.39382013890188,0.62024636478435
subject_38,0.6593805011561,0.2536198469378,0.33143178147803,0.63794569648267
subject_38,0.60186792705071,0.25184340097265,0.32424272536357,0.64599465051788
subject_38,0.62031279271962,0.27727610447098,0.2925825442087,0.66861405048844
subject_38,0.64174271246173,0.2648968627603,0.28398134191712,0.63860994315435
subject_38,0.59634106718341,0.28709574118573,0.28031437763524,0.6729667010455
subject_38,0.59746267611106,0.28911823131226,0.28524137793935,0.67830581937675
subject_38,0.56411699201938,0.26136140059979,0.2516205570779,0.67444601616845
subject_38,0.55137147770551,0.27013207621832,0.28645426265943,0.64496253392912
subject_38,0.56981634337442,0.27245267770468,0.26519897727939,0.59939343447764
subject_38,0.51317508004231,0.2620068134553,0.26991854388847,0.53558961239392
subject_38,0.54028824492186,0.27665086978221,0.2593711852894,0.54357894835459
subject_38,0.48012696236203,0.30363618394669,0.29238994809654,0.55633390910753
subject_38,0.50724012724158,0.30127276096364,0.29152822021764,0.59264602703822
subject_38,0.50569034785979,0.30969223682173,0.27587103455002,0.57257899538198
subject_38,0.47070755962764,0.2926540378823,0.29184908395867,0.55538367525504
subject_38,0.4783337344605,0.2911042585005,0.30403504854848,0.54944262111381
subject_38,0.44885025222116,0.3179367641458,0.30848562250485,0.56296331918906
subject_38,0.42238606814537,0.33615081574049,0.31999120730802,0.58822789673482
subject_38,0.42826733275861,0.31128566567691,0.35543576891603,0.56945588667091
subject_38,0.40240635150664,0.31891184050976,0.36638801367571,0.55645626311933
subject_38,0.41922225536557,0.29703753471645,0.34632098201948,0.52629920108586
subject_38,0.42945726114841,0.32293844245461,0.31077525221564,0.52529881050565
subject_38,0.40318896455597,0.32316773507483,0.3480681068109,0.55775820698583
subject_38,0.38556201764543,0.34578713504538,0.3465183274291,0.54807015824337
subject_38,0.39242460863231,0.39524514392507,0.33287356224159,0.60576121157902
subject_38,0.3787310684932,0.38142919165437,0.31088082526913,0.57789636683629
subject_38,0.3571922431342,0.38040529771677,0.30647275241601,0.58767424016842
subject_38,0.34010893141,0.39191088251994,0.32058831203454,0.60581647525047
subject_38,0.28034164344583,0.41421715736388,0.36346437188925,0.57284471369952
subject_38,0.27266799789929,0.3945863064233,0.36346839605583,0.55485359647406
subject_38,0.26650913442534,0.37735930135849,0.33159304628692,0.55118663219219
subject_38,0.27188553508069,0.39373720847569,0.34971756848696,0.50526577680341
subject_38,0.27938872189232,0.43501615905864,0.35776652252218,0.54076823924792
subject_38,0.3118481183725,0.4537780576332,0.35955033074987,0.53577884760101
subject_38,0.34486688117964,0.44628114624335,0.32095899011171,0.49077138218275
subject_38,0.32858686718051,0.44762459660252,0.30703957873545,0.48574861980077
subject_38,0.34354564123434,0.39751127441884,0.25538633879663,0.48028537189032
subject_38,0.38484550032062,0.35795392017404,0.29245720642096,0.4681963367571
subject_38,0.36303880797106,0.38000060540629,0.32856862857594,0.47304666560785
subject_38,0.38760054521615,0.37076935656302,0.33178607879667,0.4931945232891
subject_38,0.39343426259945,0.39942308000156,0.36211136691119,0.47155946736907
subject_38,0.36715842149886,0.41857504285841,0.34829541464049,0.5086303349934
subject_38,0.35735308958945,0.40788167772312,0.36972533438259,0.53841399275757
subject_38,0.3629488898269,0.4119390382197,0.36378428024136,0.50600733102278
subject_38,0.36113748169406,0.39869726985378,0.40980452856611,0.50009787370106
subject_38,0.39146276980858,0.39134808393581,0.43048759120137,0.50529647554271
subject_38,0.3617389710195,0.41713556507491,0.47336365105607,0.48953691342727
subject_38,0.34313698311723,0.38937873436244,0.48031479807355,0.47013215230605
subject_38,0.35485087776464,0.39592311410913,0.478148620362,0.46172540528972
subject_38,0.35516778529783,0.42377480507817,0.43370748219845,0.46570146132751
subject_38,0.39174835498144,0.42147495483815,0.40549909074406,0.43420798450941
subject_38,0.40289599882639,0.44841591427816,0.42250608886376,0.43159366384831
subject_38,0.37953471494776,0.46163233862197,0.40316406944156,0.41884814953444
subject_38,0.37623434297229,0.43396960039775,0.3946591157757,0.37162704384453
subject_38,0.34836949822955,0.39551752351958,0.36317560961287,0.34393417420456
subject_38,0.34805825758008,0.41687491899943,0.31161460443759,0.32837564630238
subject_38,0.32118880168621,0.41739351935974,0.30677619020247,0.39064092289721
subject_38,0.31758415293542,0.45283808096776,0.2993338440983,0.40867649129968
subject_38,0.31251131709979,0.46122701556869,0.29331945623137,0.36315221920026
subject_38,0.34553007990693,0.42985319151199,0.27971595554844,0.36400707177219
subject_38,0.32485111543134,0.42440448001215,0.28524666482082,0.3957731512303
subject_38,0.37026745005774,0.39411405533679,0.28482242651154,0.42400225483161
subject_38,0.39433332688478,0.41994753538763,0.30248112121699,0.42219084669877
subject_38,0.3577988679042,0.4123237177754,0.34900336799949,0.36074442847371
subject_38,0.35500962658232,0.42441657532465,0.35657390046939,0.37052230180584
subject_38,0.35046624659953,0.40278151940461,0.35092035167965,0.38432025681669
subject_38,0.39950549002473,0.37545617593096,0.3668984010883,0.3792171053825
subject_38,0.3880811162411,0.38516812241756,0.39050762580818,0.37890622769087
subject_38,0.41169034096098,0.39095688281394,0.41196410922635,0.38909953037098
subject_38,0.42981486316103,0.3879134686633,0.45114106166288,0.3501077068556
subject_38,0.45072891219154,0.39769134199542,0.43724013969896,0.37210646304287
subject_38,0.45041767154207,0.4030994428365,0.4253283388385,0.38229976572297
subject_38,0.40555190751796,0.34293816027667,0.39603860966063,0.39350726907467
subject_38,0.40276266619608,0.28063955354771,0.42671030108639,0.40111687592459
subject_38,0.44402489529145,0.2757447032236,0.44134566105352,0.44717037937118
subject_38,0.43599190359528,0.2756711345364,0.43645081072941,0.42785484942249
subject_38,0.38635553565844,0.28587081012962,0.43545042014921,0.39637134325967
subject_38,0.41212444498804,0.27677277854818,0.44231301113608,0.38427094575737
subject_38,0.43755714848636,0.31158985515882,0.45440586868533,0.42038236791234
subject_38,0.44832592840361,0.27497626763581,0.44696352258115,0.33821502415225
subject_38,0.40942115487386,0.27171822649058,0.45297862054413,0.36165700049723
subject_38,0.37379683138529,0.29715092998891,0.44178334484757,0.37545495550808
subject_38,0.33706857619482,0.30624159388233,0.40482454400607,0.36647774485001
subject_38,0.35926745462025,0.30343526690281,0.39752388350786,0.39054362167706
subject_38,0.35771767523846,0.25605709826737,0.39652349292765,0.43405467468979
subject_38,0.36922326004162,0.25596602039864,0.36385956886718,0.40139075062932
subject_38,0.39376980339892,0.25855453717975,0.30436720369701,0.39813270948409
subject_38,0.43783735687127,0.25149917618058,0.29055125142631,0.3895315071925
subject_38,0.45484435499097,0.27125433516637,0.26701702999052,0.37233618706556
subject_38,0.49338013786394,0.29140219284762,0.25125746787509,0.35237580252371
subject_38,0.51051476200886,0.25802327758219,0.25060021114939,0.369016350785
subject_38,0.47390117448584,0.30174401038198,0.28305960762957,0.30756993255995
subject_38,0.45674780597419,0.30094627782684,0.27803684524759,0.28855830166095
subject_38,0.44705975723174,0.31558163779398,0.25787515872746,0.25964474241057
subject_38,0.44748301629577,0.33271626193889,0.25773153568641,0.27902133142262
subject_38,0.43685202993383,0.36523012664522,0.26284428946708,0.35446183291343
subject_38,0.44343991321317,0.40181069632882,0.26519130848756,0.31409606567483
subject_38,0.48390097366365,0.33800687424511,0.26249690382876,0.28075038158315
subject_38,0.52995447711024,0.36558770893415,0.27916811404562,0.29538574155029
subject_38,0.57743839879863,0.34879557128524,0.27286677916543,0.29740823167682
subject_38,0.58715034528523,0.34803822233482,0.27962418881055,0.29114707498391
subject_38,0.58281101353918,0.36022418692464,0.28723379566047,0.30301902241726
subject_38,0.5569500322872,0.36783379377455,0.3018691556276,0.34414537003126
subject_38,0.56283129690044,0.36513284480019,0.31662857997404,0.33030524120011
subject_38,0.54348927747824,0.37060697987888,0.30080720594029,0.29326254304896
subject_38,0.55903074881461,0.36534936620714,0.26417994865199,0.30716231282269
subject_38,0.55040364344816,0.35235400213547,0.27106626623813,0.28525468399303
subject_38,0.5460643117021,0.35823526674871,0.2505687896819,0.29888168072027
subject_38,0.5094370544138,0.34196437955894,0.26318358148415,0.30694101154294
subject_39,0.25,0.75,0.4,0.6
subject_39,0.27330088121962,0.74242720677002,0.45043986272657,0.58939686003388
subject_39,0.29193867158941,0.7233795696332,0.4293533041339,0.60917603504866
subject_39,0.31853096494418,0.69411686950303,0.42693504494909,0.59045852628675
subject_39,0.35235393627582,0.68181571907009,0.44380458124408,0.62179116360586
subject_39,0.33507482814316,0.68208117710802,0.46007744011169,0.64712773099327
subject_39,0.35497922501734,0.72657761308449,0.48065650583653,0.64076567017225
subject_39,0.28963434071607,0.74863852998245,0.47374224254071,0.64042210667939
subject_39,0.29893654881184,0.7384429052848,0.49817234153009,0.6616446568624
subject_39,0.27683607811794,0.71734564440405,0.46346662526312,0.68129395148796
subject_39,0.29741514384279,0.74008719756232,0.50818990223643,0.65739858997148
subject_39,0.28295844123603,0.73251440433235,0.4738142379049,0.66364728089651
subject_39,0.29082056551471,0.74709637833085,0.48587918752266,0.61769144399183
subject_39,0.2922296450915,0.71914510771262,0.50387928255816,0.60404855437784
subject_39,0.27738092407933,0.72024629786693,0.49370584220963,0.59860876078922
subject_39,0.3325655473993,0.74380302316789,0.48012193944657,0.63978952718857
subject_39,0.38862586913127,0.74028455570385,0.45630735835075,0.65012654340319
subject_39,0.41948551305216,0.74006614967058,0.47600990299106,0.66360006968602
subject_39,0.42231050361456,0.72751009547881,0.4652573274185,0.68155256821698
subject_39,0.44996752663862,0.74209206947732,0.4752756367137,0.71266820372542
subject_39,0.47137552116164,0.74588060915239,0.45192316493801,0.69872066341601
subject_39,0.48789284147255,0.74371430090971,0.40317755998778,0.68217717115553
subject_39,0.49337976190428,0.7412960417249,0.39629942969695,0.6627407503748
subject_39,0.49951391821223,0.72026309963106,0.36192754580533,0.64488667975925
subject_39,0.51295038449395,0.7480317633395,0.34274821150743,0.67109788051351
subject_39,0.75,0.25,0.4,0.6
subject_39,0.73301126920587,0.25560115747761,0.32831076834904,0.58123890478793
subject_39,0.73543166581669,0.28077603914602,0.3292046988178,0.55997520955195
subject_39,0.67338457370162,0.27857209254344,0.33743416057172,0.53922406259406
subject_39,0.64950511441255,0.28297524798986,0.3982423483227,0.56196561575233
subject_39,0.62927734865961,0.2658691484789,0.39058503128989,0.57731529010784
subject_39,0.6232654526282,0.27464025615051,0.35959237385196,0.58344790916525
subject_39,0.59653205219557,0.30255507618626,0.35939719933927,0.56561492900386
subject_39,0.60040874779256,0.31358098195246,0.33953809352073,0.55305268222545
subject_39,0.57612388216027,0.34082040202669,0.36730823851288,0.59430735702431
subject_39,0.58624002169611,0.3398202153562,0.35152055170184,0.61452948739888
subject_39,0.58836232616417,0.35286432627093,0.33884442815399,0.60295365536889
subject_39,0.57379754608403,0.31815861000396,0.3348984921277,0.61380508737554
subject_39,0.58996095514331,0.30738378544848,0.26320926047674,0.62480910773439
subject_39,0.56169482829165,0.330521374526,0.25692682087723,0.61332449714119
subject_39,0.52752060257607,0.34503405707276,0.25590481398197,0.63034685697266
subject_39,0.50648766048224,0.3892455073839,0.25484776159059,0.64431643159069
subject_39,0.47592018819898,0.35544478258494,0.2591694396372,0.65969207081159
subject_39,0.47374259572158,0.34212000376619,0.29050207695631,0.62688942265395
subject_39,0.4618316031781,0.36157479005937,0.30846127472655,0.60905208791817
subject_39,0.50100423847648,0.33965423082929,0.33927017187173,0.60607772145852
subject_39,0.57014170478095,0.32887940627381,0.34054090330681,0.59515838012959
subject_39,0.57134169135472,0.33571005141942,0.37649959487884,0.56983943547394
subject_39,0.57680337612519,0.31696163761536,0.38464506865425,0.5557754158873
subject_39,0.5784947492248,0.30223958193438,0.38430150516139,0.55726616022027
subject_39,0.62842825241268,0.34032060079606,0.42672213591855,0.53707293661494
subject_39,0.66166379934165,0.32850008618091,0.37896189156104,0.49353364870449
subject_39,0.65757060913293,0.29423784056284,0.33809739299607,0.49593459701325
subject_39,0.67104413541576,0.29966899453676,0.35831952337064,0.50270513104994
subject_39,0.67110527566921,0.35370278442032,0.31051939217677,0.5166256686642
subject_39,0.65520328415353,0.32546797022936,0.30841174246874,0.53054620627846
subject_39,0.6530632597572,0.3097673022249,0.31688781980303,0.49836167836764
subject_39,0.62429699106424,0.32035250305313,0.33001435022548,0.48645068582415
subject_39,0.63636194068199,0.31044072971389,0.31083617094171,0.45468519650664
subject_39,0.64667841534594,0.27626650399832,0.31616472373993,0.46815872278947
subject_39,0.64340267113279,0.2737478312089,0.3140570740319,0.46935870936324
subject_39,0.58625620050793,0.25237307994036,0.30522828789606,0.49678337249418
subject_39,0.58837850497599,0.28286475817997,0.29374367730286,0.50891999696136
subject_39,0.56851939915744,0.267940703887,0.29999236822788,0.54847839458982
subject_39,0.5561357602767,0.27883227828377,0.32723178830211,0.56812768921539
subject_39,0.53324310265861,0.28401652416035,0.31496287482487,0.56517153501822
subject_39,0.51722222664604,0.31566090149564,0.31783490551327,0.55598009317292
subject_39,0.4966177019234,0.34909611084834,0.31959745556897,0.5237955652621
subject_39,0.47831183271298,0.3661576756423,0.37363124545253,0.50319104053945
subject_39,0.48870656924408,0.40243694315741,0.37196078785165,0.55465324735033
subject_39,0.52080252559488,0.4212977560647,0.37809340690906,0.58375178553486
subject_39,0.54370209322749,0.46602103303801,0.33120321897722,0.61971047710689
subject_39,0.54559754937744,0.49261332639278,0.33645292891894,0.6493156511859
subject_39,0.53540192467979,0.50980291167931,0.32199070945274,0.64256753913856
subject_39,0.55875353395126,0.55086050195557,0.3418861560864,0.62393254855597
subject_39,0.57761434685856,0.55066532744288,0.32604275047755,0.60207301808745
subject_39,0.59097001151829,0.59324712342688,0.37648261320412,0.60639469613406
subject_39,0.5753717093017,0.6028985287651,0.38330140426779,0.6293191934376
subject_39,0.54824751294073,0.59304219480007,0.36631267347366,0.60008497511477
subject_39,0.58780591056919,0.54275470771495,0.37866616044569,0.57978415851511
subject_39,0.57763247022066,0.53275811985746,0.39666625548119,0.62279603210034
subject_39,0.58590342847325,0.56042852926188,0.40231581528111,0.62077774915496
subject_39,0.55664273184538,0.5706167712565,0.41758887036316,0.61092141518993
subject_39,0.5941961915439,0.52334619962225,0.4346334122899,0.62662952437517
subject_39,0.60102683668951,0.49534655290493,0.44521803940866,0.60709857098277
subject_39,0.60382577587715,0.51637428891836,0.48277149910719,0.5783323022898
subject_39,0.62602689150692,0.53863670572731,0.45603809867456,0.54343047534896
subject_39,0.63186357890711,0.57207191508001,0.46285688973823,0.53265565079348
subject_39,0.64826310878802,0.59781422637357,0.45047325085749,0.56572338754232
subject_39,0.64974695569922,0.59570657666554,0.44312391242757,0.56854837810473
subject_39,0.65992889726292,0.5900137418699,0.43620964913176,0.53755949768185
subject_39,0.65080443711973,0.57134964001053,0.48542583400288,0.55226506902769
subject_39,0.63504760684685,0.58337696138082,0.52350685286456,0.56695366278297
subject_39,0.62251448956764,0.59642107229555,0.50474575765249,0.60421630582796
subject_39,0.6439790206135,0.55955168161255,0.50559115834373,0.59961811750912
subject_39,0.68699089419873,0.51245749080413,0.51132244918824,0.61894604928638
subject_39,0.68599070752824,0.5358091000756,0.51375808616464,0.62338423747276
subject_39,0.66966672890605,0.52505652450304,0.52227270750935,0.63341931542302
subject_39,0.71777023698735,0.52512416088109,0.50181617394609,0.67332493541845
subject_39,0.69693759631796,0.52344968730716,0.49763717396606,0.67053953442349
subject_39,0.69302210567773,0.51891805179171,0.54711495895869,0.65565602410949
subject_39,0.70814966150272,0.53107107573863,0.54965124630585,0.63115113505979
subject_39,0.74211308236608,0.56187997288381,0.58568204983536,0.61874939478811
subject_39,0.73180034470818,0.53995941365374,0.6172391148128,0.59942101629016
subject_39,0.74830420865817,0.52549719418754,0.6286703911158,0.55166365811933
subject_39,0.72948801499817,0.48665554564883,0.61101701479768,0.57191034576155
subject_39,0.72201412737568,0.46717990540615,0.64812483651627,0.60818961327665
subject_39,0.71897208252034,0.49927586175694,0.67886530535818,0.59899817143135
subject_39,0.72931924156837,0.5140801417925,0.72055282481802,0.61614766825063
subject_39,0.7396664006164,0.52222561556791,0.71797924524265,0.66450075230107
subject_39,0.74982965421498,0.53526972648264,0.71565692493426,0.6922694160095
subject_39,0.70202952302111,0.57948117679379,0.74326074205814,0.71520137894181
subject_39,0.69395326127127,0.59493486779181,0.73834395747828,0.72559611547291
subject_39,0.70444103716481,0.57571145038976,0.70615942956746,0.74238607364387
subject_39,0.73052761009055,0.5986359476933,0.70006709920816,0.73920214720887
subject_39,0.73662019319429,0.60779180485062,0.74427854951931,0.72045373340482
subject_39,0.71481199332465,0.60034711805471,0.70987210570403,0.74265484903459
subject_39,0.68788367130706,0.59948994810241,0.73250325582602,0.70924164288411
subject_39,0.68900856399511,0.56563604158313,0.71693927597031,0.66849028293092
subject_39,0.69583920914071,0.59373899199898,0.74767974481222,0.67089123123968
subject_39,0.65279183689793,0.58392348116956,0.73202751213985,0.65687262993826
subject_39,0.65827875732966,0.57059870235082,0.74313032055578,0.64865993880948
subject_39,0.6321577607284,0.55507931239008,0.71068513917717,0.67203414785634
subject_39,0.61549872682783,0.52360749636999,0.7230386261492,0.66313094780632
subject_39,0.63020429817366,0.50030661515037,0.71674660962275,0.64740210808161
subject_39,0.63259439348007,0.52218448823101,0.74083275962009,0.65694975814216
subject_39,0.66488051846051,0.53669717077777,0.73598737204104,0.65157250388298
subject_39,0.62692202457185,0.49182308728473,0.74131592483925,0.6695228740366
subject_39,0.57279868741941,0.50029916461902,0.70420180618361,0.71989972614326
subject_39,0.55742418549747,0.52256158142797,0.66345044623042,0.73758366330999
subject_39,0.59455195035515,0.54278371180253,0.65610857656582,0.7167415069292
subject_39,0.60992758957605,0.55379676355852,0.67393720101351,0.73703424997713
subject_39,0.60776128133337,0.54045872860716,0.68964531019875,0.72962247663873
subject_39,0.64584230019505,0.53288593537718,0.67976691359248,0.73785213534479
subject_39,0.63005461338402,0.58807055869715,0.64180841970382,0.74563040712633
subject_39,0.65258526302216,0.59751326103754,0.64805711062885,0.70032278315043
subject_39,0.64031894444828,0.6237244617918,0.66673134915065,0.70597234295036
subject_39,0.64641152755202,0.60454628250804,0.67731654997889,0.70132133712819
subject_39,0.66978573659888,0.63069499710364,0.66712092528124,0.68799655830945
subject_39,0.64617885360086,0.64864536725726,0.61683343819611,0.67707721698051
subject_39,0.62985487497866,0.64991609869234,0.62732121408965,0.70650500799578
subject_39,0.60999576916012,0.66961864333265,0.65154703645777,0.65874764982495
subject_39,0.63313335823764,0.65067372630126,0.64934749743079,0.66923140992519
subject_39,0.68500853986079,0.6262059148562,0.6473292144854,0.64099659573423
subject_39,0.73169107379135,0.63964238113792,0.64889107313518,0.63879264913166
subject_39,0.72958342408332,0.57107792937899,0.6523204709605,0.65530996944257
subject_39,0.74710765969954,0.56712425275511,0.64262568825463,0.65807390861754
subject_39,0.74875333043594,0.56839498419019,0.66240135971354,0.63118365072023
subject_39,0.74349255561438,0.58635418196042,0.68375570180324,0.611981028386
subject_39,0.74299454247827,0.54560282200723,0.67960708083626,0.58725691551049
subject_40,0.25,0.75,0.4,0.6
subject_40,0.25636859882796,0.74557071553095,0.44761821267493,0.60642070275787
subject_40,0.27202815950058,0.74808258008043,0.42684208907399,0.61172386086385
subject_40,0.28283142103648,0.7454967171617,0.40978870973004,0.61876161036065
subject_40,0.27759941556134,0.74103851407136,0.37330752967465,0.617604489794
subject_40,0.27622538332664,0.73716604186574,0.37489253348626,0.64003515312375
subject_40,0.27733797033899,0.72498678772187,0.38531004867193,0.63985008141371
subject_40,0.29540524968459,0.70821255781006,0.38415292810529,0.64654562663553
subject_40,0.2540680666691,0.69772382881713,0.36710885991371,0.64386912970532
subject_40,0.25103547383669,0.67666200991845,0.41288676624346,0.62789850873287
subject_40,0.27591518219979,0.70884070266666,0.38723719838694,0.62861356312873
subject_40,0.26610899887072,0.70856804677776,0.39784543647049,0.60712634494947
subject_40,0.27119846074166,0.71384041597407,0.38015508554153,0.57992342789098
